"1546955833269";"VideoSummary";"Browsing";"ScrollChanged";"5YU9rpqbafhaEdVN";"4";"Textual2019-20"
"1546955833282";"TemporalContext";"Browsing";"464|30806";"5YU9rpqbafhaEdVN";"4";"Textual2019-20"
"1546955834093";"VideoSummary";"Browsing";"ScrollChanged";"5YU9rpqbafhaEdVN";"4";"Textual2019-20"
"1546955834106";"TemporalContext";"Browsing";"464|30881";"5YU9rpqbafhaEdVN";"4";"Textual2019-20"
"1546955835720";"VideoSummary";"Browsing";"464|30881";"5YU9rpqbafhaEdVN";"4";"Textual2019-20"
"1546955840192";"Exploration";"Browsing";"ScrollChanged";"5YU9rpqbafhaEdVN";"5";"Textual2019-20"
"1546955841210";"Exploration";"Browsing";"ScrollChanged";"5YU9rpqbafhaEdVN";"5";"Textual2019-20"
"1546955843859";"VideoSummary";"Browsing";"464|30725";"5YU9rpqbafhaEdVN";"5";"Textual2019-20"
"1546955844143";"Exploration";"Browsing";"ScrollChanged";"5YU9rpqbafhaEdVN";"5";"Textual2019-20"
"1546955864006";"VideoSummary";"Browsing";"1088|64225";"5YU9rpqbafhaEdVN";"7";"Textual2019-20"
"1546955865134";"Exploration";"Browsing";"ScrollChanged";"5YU9rpqbafhaEdVN";"7";"Textual2019-20"
"1546955871346";"TemporalContext";"Browsing";"1088|64225";"5YU9rpqbafhaEdVN";"8";"Textual2019-20"
"1546955871925";"VideoSummary";"Browsing";"ScrollChanged";"5YU9rpqbafhaEdVN";"8";"Textual2019-20"
"1546955871933";"TemporalContext";"Browsing";"1088|64231";"5YU9rpqbafhaEdVN";"8";"Textual2019-20"
"1546955872020";"VideoSummary";"Browsing";"ScrollChanged";"5YU9rpqbafhaEdVN";"8";"Textual2019-20"
"1546955872530";"TemporalContext";"Browsing";"1088|64256";"5YU9rpqbafhaEdVN";"8";"Textual2019-20"
"1546955874426";"TemporalContext";"Browsing";"3588|7282";"5YU9rpqbafhaEdVN";"8";"Textual2019-20"
"1546955874627";"VideoSummary";"Browsing";"ScrollChanged";"5YU9rpqbafhaEdVN";"8";"Textual2019-20"
"1546955874635";"TemporalContext";"Browsing";"3588|7290";"5YU9rpqbafhaEdVN";"8";"Textual2019-20"
"1546955878102";"VideoSummary";"Browsing";"3588|7552";"5YU9rpqbafhaEdVN";"9";"Textual2019-20"
"1546955878204";"Exploration";"Browsing";"ScrollChanged";"5YU9rpqbafhaEdVN";"9";"Textual2019-20"
"1546956333482";"ResetAll";"Browsing";"NA";"eUdqZhjQhiMypNXe";"0";"Visual2019-13"
"1546956365826";"RankedList";"Browsing";"CurrentPage:1";"eUdqZhjQhiMypNXe";"4";"Visual2019-13"
"1546956367835";"RankedList";"Browsing";"CurrentPage:2";"eUdqZhjQhiMypNXe";"4";"Visual2019-13"
"1546956379304";"RankedList";"Browsing";"CurrentPage:0";"eUdqZhjQhiMypNXe";"5";"Visual2019-13"
"1546956412978";"RankedList";"Browsing";"CurrentPage:1";"eUdqZhjQhiMypNXe";"8";"Visual2019-13"
"1546956425372";"RankedList";"Browsing";"CurrentPage:0";"eUdqZhjQhiMypNXe";"10";"Visual2019-13"
"1546956462306";"Exploration";"Browsing";"5808|20425";"eUdqZhjQhiMypNXe";"13";"Visual2019-13"
"1546956465402";"Exploration";"Browsing";"ScrollChanged";"eUdqZhjQhiMypNXe";"14";"Visual2019-13"
"1546956466592";"Exploration";"Browsing";"ScrollChanged";"eUdqZhjQhiMypNXe";"14";"Visual2019-13"
"1546956467895";"Exploration";"Browsing";"ScrollChanged";"eUdqZhjQhiMypNXe";"14";"Visual2019-13"
"1546956479914";"RankedList";"Browsing";"CurrentPage:1";"eUdqZhjQhiMypNXe";"15";"Visual2019-13"
"1546956486014";"RankedList";"Browsing";"CurrentPage:2";"eUdqZhjQhiMypNXe";"16";"Visual2019-13"
"1546956489946";"RankedList";"Browsing";"CurrentPage:3";"eUdqZhjQhiMypNXe";"16";"Visual2019-13"
"1546956493378";"RankedList";"Browsing";"CurrentPage:4";"eUdqZhjQhiMypNXe";"16";"Visual2019-13"
"1546956497131";"RankedList";"Browsing";"CurrentPage:5";"eUdqZhjQhiMypNXe";"17";"Visual2019-13"
"1546956500986";"RankedList";"Browsing";"CurrentPage:0";"eUdqZhjQhiMypNXe";"17";"Visual2019-13"
"1546956524426";"RankedList";"Browsing";"CurrentPage:1";"eUdqZhjQhiMypNXe";"19";"Visual2019-13"
"1546956534279";"RankedList";"Browsing";"CurrentPage:0";"eUdqZhjQhiMypNXe";"20";"Visual2019-13"
"1546956546178";"RankedList";"Browsing";"CurrentPage:1";"eUdqZhjQhiMypNXe";"22";"Visual2019-13"
"1546957194130";"TemporalContext";"Browsing";"1820|6617";"4rPN4Tk2hQBHW9Zm";"6";"Textual2019-10"
"1546957194244";"VideoSummary";"Browsing";"ScrollChanged";"4rPN4Tk2hQBHW9Zm";"6";"Textual2019-10"
"1546957194248";"TemporalContext";"Browsing";"1820|6623";"4rPN4Tk2hQBHW9Zm";"6";"Textual2019-10"
"1546957194783";"VideoSummary";"Browsing";"ScrollChanged";"4rPN4Tk2hQBHW9Zm";"6";"Textual2019-10"
"1546957194791";"TemporalContext";"Browsing";"6504|1805";"4rPN4Tk2hQBHW9Zm";"6";"Textual2019-10"
"1546957195381";"VideoSummary";"Browsing";"ScrollChanged";"4rPN4Tk2hQBHW9Zm";"6";"Textual2019-10"
"1546957195410";"TemporalContext";"Browsing";"6504|1835";"4rPN4Tk2hQBHW9Zm";"6";"Textual2019-10"
"1546957196602";"TemporalContext";"Browsing";"4407|2625";"4rPN4Tk2hQBHW9Zm";"6";"Textual2019-10"
"1546957196686";"VideoSummary";"Browsing";"ScrollChanged";"4rPN4Tk2hQBHW9Zm";"6";"Textual2019-10"
"1546957196690";"TemporalContext";"Browsing";"4407|2631";"4rPN4Tk2hQBHW9Zm";"6";"Textual2019-10"
"1546957197691";"TemporalContext";"Browsing";"4407|2662";"4rPN4Tk2hQBHW9Zm";"7";"Textual2019-10"
"1546957198922";"TemporalContext";"Browsing";"4407|2650";"4rPN4Tk2hQBHW9Zm";"7";"Textual2019-10"
"1546957200171";"TemporalContext";"Browsing";"4407|2612";"4rPN4Tk2hQBHW9Zm";"7";"Textual2019-10"
"1546957203100";"VideoSummary";"Browsing";"4407|2625";"4rPN4Tk2hQBHW9Zm";"7";"Textual2019-10"
"1546958878986";"TemporalContext";"Browsing";"6607|35200";"uCuIUT9FXn9yn04m";"16";"Textual2019-11"
"1546958879475";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"16";"Textual2019-11"
"1546958879484";"TemporalContext";"Browsing";"6607|35206";"uCuIUT9FXn9yn04m";"16";"Textual2019-11"
"1546958879587";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"16";"Textual2019-11"
"1546958879610";"TemporalContext";"Browsing";"6607|35231";"uCuIUT9FXn9yn04m";"16";"Textual2019-11"
"1546958881172";"TemporalContext";"Browsing";"6607|35250";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958881557";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958881578";"TemporalContext";"Browsing";"6607|35193";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958881915";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958881930";"TemporalContext";"Browsing";"6607|35168";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958883114";"TemporalContext";"Browsing";"2167|5514";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958883322";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958883341";"TemporalContext";"Browsing";"2167|5506";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958884522";"TemporalContext";"Browsing";"2167|5649";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958885172";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958885178";"TemporalContext";"Browsing";"6353|2629";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958885474";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958885491";"TemporalContext";"Browsing";"6353|2599";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958885532";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958885570";"TemporalContext";"Browsing";"6353|2569";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958885931";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958886162";"TemporalContext";"Browsing";"6353|2614";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958886203";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958886218";"TemporalContext";"Browsing";"6353|2644";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958886468";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958886482";"TemporalContext";"Browsing";"6353|2674";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958886516";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958886530";"TemporalContext";"Browsing";"6353|2704";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958887109";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958887114";"TemporalContext";"Browsing";"6353|2794";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958887523";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958887530";"TemporalContext";"Browsing";"6353|2854";"uCuIUT9FXn9yn04m";"17";"Textual2019-11"
"1546958933420";"TemporalContext";"Browsing";"3295|1425";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958933652";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958933660";"TemporalContext";"Browsing";"3295|1431";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958933891";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958933897";"TemporalContext";"Browsing";"3295|1456";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958933940";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958934209";"TemporalContext";"Browsing";"3295|1481";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958934819";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958934858";"TemporalContext";"Browsing";"3295|1531";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958936082";"TemporalContext";"Browsing";"3893|9500";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958936224";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958936242";"TemporalContext";"Browsing";"3893|9507";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958936708";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958937665";"TemporalContext";"Browsing";"3893|9567";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958938682";"TemporalContext";"Browsing";"2276|16050";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958938865";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958938870";"TemporalContext";"Browsing";"2276|16056";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958940183";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958940194";"TemporalContext";"Browsing";"4060|37529";"uCuIUT9FXn9yn04m";"22";"Textual2019-11"
"1546958941739";"TemporalContext";"Browsing";"3224|24900";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958941977";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958941984";"TemporalContext";"Browsing";"3224|24906";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958943130";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958943138";"TemporalContext";"Browsing";"5286|3573";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958943453";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958943467";"TemporalContext";"Browsing";"5286|3603";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958944067";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958944987";"TemporalContext";"Browsing";"890|4450";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958945062";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958945064";"TemporalContext";"Browsing";"890|4456";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958945491";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958945748";"TemporalContext";"Browsing";"890|4506";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958945795";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958945810";"TemporalContext";"Browsing";"890|4531";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958946962";"TemporalContext";"Browsing";"3270|7925";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958947133";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958947140";"TemporalContext";"Browsing";"3270|7931";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958947984";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958947986";"TemporalContext";"Browsing";"4637|3181";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958950354";"TemporalContext";"Browsing";"3270|10900";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958950530";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958950556";"TemporalContext";"Browsing";"3270|10906";"uCuIUT9FXn9yn04m";"23";"Textual2019-11"
"1546958953018";"RankedList";"Browsing";"CurrentPage:1";"uCuIUT9FXn9yn04m";"24";"Textual2019-11"
"1546958955618";"TemporalContext";"Browsing";"4637|2925";"uCuIUT9FXn9yn04m";"24";"Textual2019-11"
"1546958955662";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"24";"Textual2019-11"
"1546958955663";"TemporalContext";"Browsing";"4637|2931";"uCuIUT9FXn9yn04m";"24";"Textual2019-11"
"1546958956866";"TemporalContext";"Browsing";"6887|3926";"uCuIUT9FXn9yn04m";"24";"Textual2019-11"
"1546958956907";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"24";"Textual2019-11"
"1546958956908";"TemporalContext";"Browsing";"6887|3933";"uCuIUT9FXn9yn04m";"24";"Textual2019-11"
"1546958957331";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"24";"Textual2019-11"
"1546958957347";"TemporalContext";"Browsing";"6887|3993";"uCuIUT9FXn9yn04m";"24";"Textual2019-11"
"1546958958037";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"24";"Textual2019-11"
"1546958958050";"TemporalContext";"Browsing";"6887|4038";"uCuIUT9FXn9yn04m";"24";"Textual2019-11"
"1546958961706";"RankedList";"Browsing";"CurrentPage:0";"uCuIUT9FXn9yn04m";"25";"Textual2019-11"
"1546958980859";"TemporalContext";"Browsing";"1867|1625";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958980888";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958980889";"TemporalContext";"Browsing";"1867|1631";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958982034";"TemporalContext";"Browsing";"1867|1731";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958987857";"TemporalContext";"Browsing";"890|950";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958987929";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958987931";"TemporalContext";"Browsing";"890|956";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958988613";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958989530";"TemporalContext";"Browsing";"890|1006";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958989595";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958989618";"TemporalContext";"Browsing";"890|1031";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958990565";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958990580";"TemporalContext";"Browsing";"890|993";"uCuIUT9FXn9yn04m";"27";"Textual2019-11"
"1546958995034";"TemporalContext";"Browsing";"890|950";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546958995038";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546958995066";"TemporalContext";"Browsing";"890|943";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546958996428";"TemporalContext";"Browsing";"3798|7650";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546958996518";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546958996520";"TemporalContext";"Browsing";"3798|7657";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546958997315";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546958997634";"TemporalContext";"Browsing";"3798|7717";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546958999523";"TemporalContext";"Browsing";"4088|5375";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546958999617";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546958999619";"TemporalContext";"Browsing";"4088|5368";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546959000219";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546959000235";"TemporalContext";"Browsing";"4088|5406";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546959000276";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546959000299";"TemporalContext";"Browsing";"4088|5431";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546959000572";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546959000586";"TemporalContext";"Browsing";"4088|5456";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546959000627";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"28";"Textual2019-11"
"1546959000954";"TemporalContext";"Browsing";"4088|5481";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959001036";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959001050";"TemporalContext";"Browsing";"4088|5506";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959001467";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959001483";"TemporalContext";"Browsing";"4088|5531";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959001532";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959001578";"TemporalContext";"Browsing";"4088|5556";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959003172";"TemporalContext";"Browsing";"5172|3175";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959003251";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959003253";"TemporalContext";"Browsing";"5172|3168";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959003734";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959003746";"TemporalContext";"Browsing";"5172|3143";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959003844";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959004281";"TemporalContext";"Browsing";"5172|3118";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959004331";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959004346";"TemporalContext";"Browsing";"5172|3093";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959005011";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959005028";"TemporalContext";"Browsing";"5172|3131";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959005069";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959005074";"TemporalContext";"Browsing";"5172|3156";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959005373";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959005387";"TemporalContext";"Browsing";"5172|3181";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959005422";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959005442";"TemporalContext";"Browsing";"5172|3206";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959005732";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959005738";"TemporalContext";"Browsing";"5172|3231";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959006035";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959006059";"TemporalContext";"Browsing";"5172|3256";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959006099";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959006123";"TemporalContext";"Browsing";"5172|3281";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959009538";"TemporalContext";"Browsing";"523|12377";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959009686";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959009689";"TemporalContext";"Browsing";"523|12385";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959010566";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959010602";"TemporalContext";"Browsing";"523|12445";"uCuIUT9FXn9yn04m";"29";"Textual2019-11"
"1546959010675";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959010723";"TemporalContext";"Browsing";"523|12475";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959011517";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959011530";"TemporalContext";"Browsing";"523|12430";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959011884";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959011898";"TemporalContext";"Browsing";"523|12370";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959012251";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959012274";"TemporalContext";"Browsing";"523|12310";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959012587";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959012602";"TemporalContext";"Browsing";"523|12280";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959013060";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959016754";"TemporalContext";"Browsing";"2429|3506";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959016809";"VideoSummary";"Browsing";"ScrollChanged";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
"1546959016825";"TemporalContext";"Browsing";"2429|3513";"uCuIUT9FXn9yn04m";"30";"Textual2019-11"
